datetime,temp,humidity,precip,windspeed,winddir,visibility,solarradiation,cloudcover,Date,Site ID,POC,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,pm25-1,
4/18/2014,7.4,55.8,0,16.8,96.1,16,216.7,81.5,4/18/2014,421010048,3,7.4,31,5.1,
4/19/2014,12.7,47.5,0,19.1,348.6,15.6,254.2,61.1,4/19/2014,421010048,3,8.6,36,7.4,
4/20/2014,10.8,41.2,0,25.9,77.8,16,283.8,50.6,4/20/2014,421010048,3,8,33,8.6,
4/20/2014,10.8,41.2,0,25.9,77.8,16,283.8,50.6,4/20/2014,421010048,5,7.2,30,8,
4/21/2014,12.1,42.3,0,16.8,191.7,16,316.6,21.9,4/21/2014,421010048,3,5.3,22,7.2,
4/22/2014,15.6,62.8,0.422,30.3,238,15.9,215.6,53.7,4/22/2014,421010048,3,5.8,24,5.3,
4/23/2014,12.4,44.1,0,41.2,304.7,16,282.2,71.1,4/23/2014,421010048,3,2.8,12,5.8,
4/23/2014,12.4,44.1,0,41.2,304.7,16,282.2,71.1,4/23/2014,421010048,5,4,17,2.8,
4/24/2014,11.4,26.6,0,31.7,308.2,16,325.5,6.7,4/24/2014,421010048,3,3.5,15,4,
4/25/2014,12.2,34.1,1.837,21.2,114,15.7,271.7,55.9,4/25/2014,421010048,3,3.3,14,3.5,
4/26/2014,14.8,59.3,10.02,23.3,302.6,14,303.6,59.3,4/26/2014,421010048,3,5.6,23,3.3,
4/26/2014,14.8,59.3,10.02,23.3,302.6,14,303.6,59.3,4/26/2014,421010048,5,8.1,34,5.6,
4/27/2014,12.5,44.5,0,24.3,340.3,16,327.7,30.2,4/27/2014,421010048,3,2.4,10,8.1,
4/28/2014,12.2,49,0,19.1,128.4,16,287.7,46.8,4/28/2014,421010048,3,2.6,11,2.4,
4/29/2014,8.9,73.5,5.653,34.4,92.6,14.2,127.7,99.5,4/29/2014,421010048,3,5.8,24,2.6,
4/29/2014,8.9,73.5,5.653,34.4,92.6,14.2,127.7,99.5,4/29/2014,421010048,5,3.8,16,5.8,
5/2/2014,17,40.7,0,28.8,274.6,16,305.3,76,5/2/2014,421010048,3,8.5,35,3.8,
5/2/2014,17,40.7,0,28.8,274.6,16,305.3,76,5/2/2014,421010048,5,7.2,30,8.5,
5/3/2014,16.1,49.8,1.822,20.4,219.4,15.9,248,75.9,5/3/2014,421010048,3,10,42,7.2,
5/4/2014,14.4,51.8,0,35.8,287,15.9,241.6,66.4,5/4/2014,421010048,3,7.2,30,10,
5/5/2014,14.9,34.4,0,29.3,311.1,16,318.7,30.9,5/5/2014,421010048,3,5.6,23,7.2,
5/5/2014,14.9,34.4,0,29.3,311.1,16,318.7,30.9,5/5/2014,421010048,5,4.6,19,5.6,
5/6/2014,16.1,32.2,0,18.7,353.3,16,325.8,47.6,5/6/2014,421010048,3,7.3,30,4.6,
5/7/2014,14.7,40.8,0,16.9,79.8,16,170.5,60.1,5/7/2014,421010048,3,7.4,31,7.3,
5/8/2014,15.6,74.4,1.018,19.2,82.1,14,225.5,89.1,5/8/2014,421010048,3,9.4,39,7.4,
5/8/2014,15.6,74.4,1.018,19.2,82.1,14,225.5,89.1,5/8/2014,421010048,5,9.1,38,9.4,
5/9/2014,17.7,78.5,0,16.5,94.6,12.2,281.7,93.6,5/9/2014,421010048,3,6.6,28,9.1,
5/10/2014,21.1,72.5,2.707,35.3,233.6,12.5,217.7,81.6,5/10/2014,421010048,3,8.6,36,6.6,
5/11/2014,21.2,54,1.878,21.4,273.9,15.9,332.1,46.9,5/11/2014,421010048,3,5.6,23,8.6,
5/11/2014,21.2,54,1.878,21.4,273.9,15.9,332.1,46.9,5/11/2014,421010048,5,9.1,38,5.6,
5/12/2014,22.7,56.8,0,20.7,227.6,16,300.1,49.6,5/12/2014,421010048,3,12.5,52,9.1,
5/13/2014,19.5,66.5,0,23.7,83.6,13.3,282.1,51.1,5/13/2014,421010048,3,12.9,53,12.5,
5/14/2014,15.9,76.5,0,19.3,80.4,14.4,235.6,100,5/14/2014,421010048,5,8.3,35,12.9,
5/15/2014,21.4,76.4,0.082,29.1,145.4,9.6,326.7,94.2,5/15/2014,421010048,3,1.6,7,8.3,
5/17/2014,15.8,55.5,0,20.6,286.2,16,308.2,45,5/17/2014,421010048,3,8,33,1.6,
5/17/2014,15.8,55.5,0,20.6,286.2,16,308.2,45,5/17/2014,421010048,5,12.3,51,8,
5/18/2014,14.9,45.7,0,23.9,321.7,16,323.2,37.1,5/18/2014,421010048,3,10,42,12.3,
5/19/2014,16.3,40.4,0,21.4,315,16,332,24.4,5/19/2014,421010048,3,11.7,49,10,
5/20/2014,19.3,41,0.03,22.8,289.7,16,298.3,57.3,5/20/2014,421010048,3,10.6,44,11.7,
5/20/2014,19.3,41,0.03,22.8,289.7,16,298.3,57.3,5/20/2014,421010048,5,10.9,45,10.6,
5/21/2014,18.4,67,0.772,18.3,230.9,15.5,172.8,90.4,5/21/2014,421010048,3,10.7,45,10.9,
5/22/2014,19.2,79.7,2.837,16.6,143.3,9.3,311.7,90.1,5/22/2014,421010048,3,15.4,58,10.7,
5/23/2014,18.9,59.1,0.385,19.3,318.9,14.6,329.4,83.2,5/23/2014,421010048,3,5.2,22,15.4,
5/23/2014,18.9,59.1,0.385,19.3,318.9,14.6,329.4,83.2,5/23/2014,421010048,5,7.5,31,5.2,
5/24/2014,17.8,63.1,0.324,20.2,347.7,16,256,67.4,5/24/2014,421010048,3,0.7,3,7.5,
5/25/2014,20.8,52.2,0,18.4,266.7,15.2,339.1,29.7,5/25/2014,421010048,3,4.8,20,0.7,
5/26/2014,23.8,48,0,23.1,244.1,16,308.5,44.1,5/26/2014,421010048,3,9.2,38,4.8,
5/26/2014,23.8,48,0,23.1,244.1,16,308.5,44.1,5/26/2014,421010048,5,12.3,51,9.2,
5/27/2014,23.8,59.2,8.306,21.4,248.4,15.5,156.1,64.4,5/27/2014,421010048,3,10.1,42,12.3,
5/28/2014,17.7,83.8,13.708,24.5,90,11.1,147.8,90,5/28/2014,421010048,3,3.9,16,10.1,
5/29/2014,13.6,70.4,0,19.3,85.3,16,130.8,99.8,5/29/2014,421010048,3,7.2,30,3.9,
5/29/2014,13.6,70.4,0,19.3,85.3,16,130.8,99.8,5/29/2014,421010048,5,6.9,29,7.2,
5/30/2014,17.9,65.5,0,16.3,270.3,14,255.3,81.8,5/30/2014,421010048,3,7,29,6.9,
5/31/2014,19.6,47.3,0,27.2,26.6,16,341.1,29,5/31/2014,421010048,3,4.9,20,7,
6/1/2014,18.6,49.3,0,17.4,192.6,15.9,358.9,32.1,6/1/2014,421010048,3,8.2,34,4.9,
6/1/2014,18.6,49.3,0,17.4,192.6,15.9,358.9,32.1,6/1/2014,421010048,5,7.5,31,8.2,
6/2/2014,20.7,49.1,0,25.3,226.2,16,353.7,21.8,6/2/2014,421010048,3,10,42,7.5,
6/3/2014,23.7,60.9,0.386,21.9,231.6,15.8,312.9,39.1,6/3/2014,421010048,3,9.2,38,10,
6/4/2014,24.8,52.7,0,19.5,297.7,16,318,48.5,6/4/2014,421010048,5,7,29,9.2,
6/6/2014,20.5,50.4,0,20.5,331.1,16,357.4,38.9,6/6/2014,421010048,3,4.8,20,7,
6/7/2014,22.2,50.6,0,17.7,15.1,16,355.7,28.2,6/7/2014,421010048,3,4.1,17,4.8,
6/7/2014,22.2,50.6,0,17.7,15.1,16,355.7,28.2,6/7/2014,421010048,5,5.8,24,4.1,
6/8/2014,23.3,54.9,0,16.9,193.5,15.9,290.5,47.9,6/8/2014,421010048,3,6.3,26,5.8,
6/9/2014,22.3,75.3,15.539,14.6,125.6,13.2,144.2,95.7,6/9/2014,421010048,3,4.9,20,6.3,
6/10/2014,23.5,80.7,45.974,15.8,60.8,9.5,289.4,91,6/10/2014,421010048,3,3.5,15,4.9,
6/10/2014,23.5,80.7,45.974,15.8,60.8,9.5,289.4,91,6/10/2014,421010048,5,8,33,3.5,
6/11/2014,19.5,84.2,0,27.2,77.2,11,187.2,99.7,6/11/2014,421010048,3,5.6,23,8,
6/12/2014,20,86.4,5.703,17,83.1,7.7,134.7,97.8,6/12/2014,421010048,3,6.9,29,5.6,
6/13/2014,23.4,79.5,13.042,19,191.1,12.2,155.5,85.4,6/13/2014,421010048,5,6.3,26,6.9,
6/14/2014,21.5,56.8,0,24.6,308.2,15.8,341.9,62.1,6/14/2014,421010048,3,5.3,22,6.3,
6/15/2014,21.4,49.9,0,17.1,306.6,16,354.2,30.4,6/15/2014,421010048,3,6.6,28,5.3,
6/16/2014,24.5,51.6,0,18.1,221.8,16,353.4,29.3,6/16/2014,421010048,3,11.1,46,6.6,
6/17/2014,28,57.3,0,17.3,233.5,15.5,234.5,51.4,6/17/2014,421010048,3,12.8,52,11.1,
6/18/2014,30.1,47.5,0,33.3,278,15.9,283.3,32.4,6/18/2014,421010048,3,7.1,30,12.8,
6/19/2014,23.6,73.1,10.664,16.6,328.7,14.9,183.3,69.1,6/19/2014,421010048,5,10.3,43,7.1,
6/20/2014,22.7,45.3,0,17.7,333.5,16,350.9,39.2,6/20/2014,421010048,3,9.1,38,10.3,
6/21/2014,22.5,48.4,0,14.9,91.4,16,216.9,64.5,6/21/2014,421010048,3,10.2,43,9.1,
6/22/2014,22,64.1,0.06,17.6,130,15.7,231.5,67.7,6/22/2014,421010048,3,7.7,32,10.2,
6/22/2014,22,64.1,0.06,17.6,130,15.7,231.5,67.7,6/22/2014,421010048,5,12.5,52,7.7,
6/23/2014,22.8,59.7,0,19.4,179.8,16,350.5,60.1,6/23/2014,421010048,3,9.4,39,12.5,
6/24/2014,24.2,55.3,0,19.9,195.8,16,350.1,40.3,6/24/2014,421010048,3,8.3,35,9.4,
6/25/2014,26.3,70.3,0.052,16.9,188.4,15.8,245.4,77.6,6/25/2014,421010048,3,3.1,13,8.3,
6/25/2014,26.3,70.3,0.052,16.9,188.4,15.8,245.4,77.6,6/25/2014,421010048,5,10.8,45,3.1,
6/26/2014,25.7,64.6,15.321,27.6,325.5,15,328.6,71.6,6/26/2014,421010048,3,1.3,5,10.8,
6/27/2014,24.5,59,0,16.2,90,16,293.5,60.9,6/27/2014,421010048,3,6.3,26,1.3,
6/28/2014,24.2,53.1,0,18.7,150,16,339.9,51.7,6/28/2014,421010048,3,12.8,52,6.3,
6/28/2014,24.2,53.1,0,18.7,150,16,339.9,51.7,6/28/2014,421010048,5,8.5,35,12.8,
6/29/2014,24.2,56.7,0,17.3,186,16,344.9,49,6/29/2014,421010048,3,11.5,48,8.5,
6/30/2014,25.1,61.4,0,17.6,204.6,16,315.3,53.4,6/30/2014,421010048,3,5.3,22,11.5,
7/1/2014,27.7,62.5,0,26.3,198.9,16,336,52,7/1/2014,421010048,5,10.6,44,5.3,
7/2/2014,28.8,66.2,7.312,34.5,191.4,15.4,279.8,44.3,7/2/2014,421010048,3,6.5,27,10.6,
7/3/2014,26.8,72.5,1.706,24.2,207.8,15.3,243.5,73,7/3/2014,421010048,3,6.9,29,6.5,
7/4/2014,22.5,64.1,1.793,36.7,341,15.6,211.3,71.7,7/4/2014,421010048,3,3.7,15,6.9,
7/4/2014,22.5,64.1,1.793,36.7,341,15.6,211.3,71.7,7/4/2014,421010048,5,8,33,3.7,
7/5/2014,22.7,41.2,0,26,300.8,16,362.3,6.7,7/5/2014,421010048,3,8.6,36,8,
7/6/2014,24.4,49.9,0,26,227.3,16,294.2,41.8,7/6/2014,421010048,3,12.7,52,8.6,
7/7/2014,28.1,50.7,0,35,219.8,16,332.4,51.1,7/7/2014,421010048,3,10.4,43,12.7,
7/7/2014,28.1,50.7,0,35,219.8,16,332.4,51.1,7/7/2014,421010048,5,15.7,59,10.4,
7/8/2014,28.9,54.6,3.308,35.2,218.1,15.5,330.3,54.7,7/8/2014,421010048,3,9.4,39,15.7,
7/9/2014,26.5,65,0,23.1,219.2,16,228.3,63.7,7/9/2014,421010048,3,2.6,11,9.4,
7/10/2014,25.9,61.9,0,18.8,96.2,16,181.1,63.2,7/10/2014,421010048,5,10,42,2.6,
7/11/2014,25.9,57.2,0.031,18.7,79.5,15.9,317.9,51.5,7/11/2014,421010048,3,12.7,52,10,
7/12/2014,25.9,58.7,0,20.7,177.3,15.4,328.6,44.7,7/12/2014,421010048,3,11.3,47,12.7,
7/13/2014,26.9,67.9,0.924,23.2,204.1,15.3,278.5,75.8,7/13/2014,421010048,5,10.2,43,11.3,
7/16/2014,24.6,60.3,1.101,23.9,311.3,15.4,182.9,75.4,7/16/2014,421010048,3,8.4,35,10.2,
7/16/2014,24.6,60.3,1.101,23.9,311.3,15.4,182.9,75.4,7/16/2014,421010048,5,8.6,36,8.4,
7/17/2014,23.6,48.2,0,23.3,301.1,16,341.8,26.9,7/17/2014,421010048,3,6.1,25,8.6,
7/18/2014,23.3,47.6,0,14.8,10.6,15.8,293.5,42,7/18/2014,421010048,3,6.8,28,6.1,
7/19/2014,23.3,54.9,0,16.3,89.4,16,148.5,66.1,7/19/2014,421010048,3,8.5,35,6.8,
7/19/2014,23.3,54.9,0,16.3,89.4,16,148.5,66.1,7/19/2014,421010048,5,7.7,32,8.5,
7/20/2014,23.4,62.3,0,20,71.9,16,239.4,68.4,7/20/2014,421010048,3,6,25,7.7,
7/21/2014,24,60.8,0,14.7,160.2,15.8,316.5,37,7/21/2014,421010048,3,8.4,35,6,
7/22/2014,25.4,61.3,0,19.9,213.1,15.9,314.6,25.6,7/22/2014,421010048,3,14.5,56,8.4,
7/23/2014,26.8,67,2.834,21.7,211.2,15.8,314.9,45.7,7/23/2014,421010048,3,6.5,27,14.5,
7/24/2014,24.2,59.6,0,19.2,345.9,15.8,223.9,69.1,7/24/2014,421010048,3,2.5,10,6.5,
7/25/2014,23.1,51.3,0,14.1,299.8,16,339.2,32.8,7/25/2014,421010048,3,7.6,32,2.5,
7/25/2014,23.1,51.3,0,14.1,299.8,16,339.2,32.8,7/25/2014,421010048,5,8,33,7.6,
7/26/2014,23,72.5,4.766,12.5,194,15.9,267,64.3,7/26/2014,421010048,3,6.4,27,8,
7/27/2014,26.6,70.6,0.776,23.2,217.4,15.5,198.6,70.4,7/27/2014,421010048,3,3.6,15,6.4,
7/28/2014,24.3,67,31.733,36.9,270.6,15.4,321.2,70.8,7/28/2014,421010048,5,5,21,3.6,
7/29/2014,21.1,58.1,0,22,308.4,16,293.4,55.8,7/29/2014,421010048,3,6.4,27,5,
7/31/2014,23.7,60.9,0,21,220.1,15.9,313.8,44.5,7/31/2014,421010048,5,13.3,54,6.4,
8/1/2014,23.5,78.7,3.437,18.1,170.9,14.6,120,75.8,8/1/2014,421010048,3,12,50,13.3,
8/2/2014,21.9,79,8.101,20.8,63.7,14.3,161.6,90.8,8/2/2014,421010048,3,6.9,29,12,
8/3/2014,21.8,81.6,5.422,13.4,73.4,15,182.8,95.3,8/3/2014,421010048,3,3.5,15,6.9,
8/3/2014,21.8,81.6,5.422,13.4,73.4,15,182.8,95.3,8/3/2014,421010048,5,7.8,33,3.5,
8/4/2014,24.6,70.7,0,12.5,266.1,14.2,274.1,61.4,8/4/2014,421010048,3,4.1,17,7.8,
8/5/2014,25.8,62.4,0,10.9,208.6,15.5,294.6,32.4,8/5/2014,421010048,3,10.1,42,4.1,
8/6/2014,23.4,64.7,0.065,16.9,308.3,16,271.3,52.3,8/6/2014,421010048,3,8.4,35,10.1,
8/6/2014,23.4,64.7,0.065,16.9,308.3,16,271.3,52.3,8/6/2014,421010048,5,10.5,44,8.4,
8/7/2014,23.7,53.1,0,19.6,340,15.9,310.5,41.1,8/7/2014,421010048,3,13.6,54,10.5,
8/8/2014,22.6,50.4,0,16.3,318.6,16,298.9,22.7,8/8/2014,421010048,3,13.5,54,13.6,
8/9/2014,23.9,53.3,0,11.4,280.3,16,298,25.8,8/9/2014,421010048,3,10.2,43,13.5,
8/9/2014,23.9,53.3,0,11.4,280.3,16,298,25.8,8/9/2014,421010048,5,12.4,52,10.2,
8/10/2014,24.8,55.4,0,12.4,209.6,15.8,309.9,31,8/10/2014,421010048,3,11.7,49,12.4,
8/11/2014,24,60.4,0,17.5,158.6,15.9,246.8,52.1,8/11/2014,421010048,3,11.5,48,11.7,
8/12/2014,22.8,81.6,20.004,30.8,123.5,13.8,93.1,88.6,8/12/2014,421010048,5,5,21,11.5,
8/14/2014,21.4,56.1,5.516,26.3,267.3,15.7,301.3,33.1,8/14/2014,421010048,3,10,42,5,
8/15/2014,20,53.9,0,21.7,297,15.7,315.3,42.3,8/15/2014,421010048,3,10.1,42,10,
8/15/2014,20,53.9,0,21.7,297,15.7,315.3,42.3,8/15/2014,421010048,5,8.7,36,10.1,
8/16/2014,21.3,57.9,0,19.3,234.6,15.7,272.1,41.3,8/16/2014,421010048,3,15.1,57,8.7,
8/17/2014,22.7,63,0,21.1,287,15.9,283.5,54.9,8/17/2014,421010048,3,11.9,50,15.1,
8/18/2014,22.8,56.9,0,15,297.2,16,301.3,38.5,8/18/2014,421010048,3,9,38,11.9,
8/18/2014,22.8,56.9,0,15,297.2,16,301.3,38.5,8/18/2014,421010048,5,8.2,34,9,
8/19/2014,24,63.2,0,13.2,98.1,16,286.2,43.7,8/19/2014,421010048,3,6.4,27,8.2,
8/20/2014,24.6,65.1,0.05,17,157.4,16,277.8,81.2,8/20/2014,421010048,3,2.7,11,6.4,
8/21/2014,24.3,71.1,0,15.1,168.6,15.9,224.9,78.6,8/21/2014,421010048,3,3.4,14,2.7,
8/21/2014,24.3,71.1,0,15.1,168.6,15.9,224.9,78.6,8/21/2014,421010048,5,8.7,36,3.4,
8/22/2014,22.5,78.2,2.642,18.4,86.6,15.7,230,95.2,8/22/2014,421010048,3,1.7,7,8.7,
8/23/2014,20.3,82.2,4.881,16.7,66.1,14.3,244.5,85.6,8/23/2014,421010048,3,1.5,6,1.7,
8/24/2014,22,68.2,0,18.5,47.9,15.7,272.2,54.1,8/24/2014,421010048,3,4.7,20,1.5,
8/24/2014,22,68.2,0,18.5,47.9,15.7,272.2,54.1,8/24/2014,421010048,5,6.2,26,4.7,
8/25/2014,23.2,63.3,0,13.1,36.6,15.6,298.6,21.3,8/25/2014,421010048,3,10.6,44,6.2,
8/26/2014,25.3,60.4,0,14,138.4,15.6,291.7,25.7,8/26/2014,421010048,3,12,50,10.6,
8/27/2014,25.6,63,0,15.5,232.6,15.7,288,12.4,8/27/2014,421010048,3,12.4,52,12,
8/27/2014,25.6,63,0,15.5,232.6,15.7,288,12.4,8/27/2014,421010048,5,15.5,58,12.4,
8/28/2014,24.3,51.6,0,26,330.8,16,289.1,27.6,8/28/2014,421010048,3,10.7,45,15.5,
8/29/2014,20.9,52.6,0,16.6,44.6,16,289.7,41.7,8/29/2014,421010048,3,4.6,19,10.7,
8/30/2014,21.6,68.7,0,14.7,155.1,15.8,234.3,72.2,8/30/2014,421010048,3,9.4,39,4.6,
8/30/2014,21.6,68.7,0,14.7,155.1,15.8,234.3,72.2,8/30/2014,421010048,5,7.2,30,9.4,
8/31/2014,25.9,75,16.895,27.5,211.9,15,250.7,85.4,8/31/2014,421010048,3,10.7,45,7.2,
9/1/2014,26.6,77.8,2.973,14.7,227.1,14.6,204.6,78.7,9/1/2014,421010048,3,10.9,45,10.7,
9/2/2014,28,69.6,3.719,27.9,238.3,15.4,258,44.9,9/2/2014,421010048,3,9.9,41,10.9,
9/2/2014,28,69.6,3.719,27.9,238.3,15.4,258,44.9,9/2/2014,421010048,5,12.4,52,9.9,
9/3/2014,25.2,61.9,0,14.5,309.3,16,217.9,57.2,9/3/2014,421010048,3,7.8,33,12.4,
9/4/2014,24.5,64,0,18.6,185.9,15.6,271.8,25.6,9/4/2014,421010048,3,16.5,60,7.8,
9/5/2014,26.3,77.4,0,15.2,186.2,13.1,232.3,67.4,9/5/2014,421010048,3,12.5,52,16.5,
9/5/2014,26.3,77.4,0,15.2,186.2,13.1,232.3,67.4,9/5/2014,421010048,5,11.6,48,12.5,
9/6/2014,27.1,74.3,0.846,26.4,232.5,15.7,238.8,43.9,9/6/2014,421010048,3,10.5,44,11.6,
9/7/2014,22.6,61.7,0,21.9,358,16,225.5,61.6,9/7/2014,421010048,3,6.2,26,10.5,
9/8/2014,21.2,66.1,0,28.1,75,16,174.4,66.3,9/8/2014,421010048,3,10.4,43,6.2,
9/8/2014,21.2,66.1,0,28.1,75,16,174.4,66.3,9/8/2014,421010048,5,6.9,29,10.4,
9/9/2014,21.1,69.2,0,19.9,59.9,16,131,91.5,9/9/2014,421010048,3,10.1,42,6.9,
9/10/2014,22.5,63.9,0,13.8,91,16,222.8,82.1,9/10/2014,421010048,3,9.4,39,10.1,
9/11/2014,24.4,73,0,26.1,219.7,16,231.5,73,9/11/2014,421010048,3,7.2,30,9.4,
9/11/2014,24.4,73,0,26.1,219.7,16,231.5,73,9/11/2014,421010048,5,10.3,43,7.2,
9/14/2014,15.8,66.6,0,21.1,312.1,16,246.3,36.3,9/14/2014,421010048,5,4.1,17,10.3,
9/16/2014,18.8,66.9,3.893,19.2,344.2,15.1,236.8,70.9,9/16/2014,421010048,3,12.4,52,4.1,
9/17/2014,17.9,59.6,0,12.9,300.6,15.7,252.6,35.8,9/17/2014,421010048,3,11.3,47,12.4,
9/17/2014,17.9,59.6,0,12.9,300.6,15.7,252.6,35.8,9/17/2014,421010048,5,6.8,28,11.3,
9/18/2014,18.2,65.5,0,13.9,256.2,15.7,210.7,44.3,9/18/2014,421010048,3,14.5,56,6.8,
9/19/2014,16.8,66.9,0,23,60.9,16,198.6,37,9/19/2014,421010048,3,13.7,54,14.5,
9/20/2014,19.3,71.6,0,17.6,130.1,14.9,240.7,49,9/20/2014,421010048,3,14.4,56,13.7,
9/20/2014,19.3,71.6,0,17.6,130.1,14.9,240.7,49,9/20/2014,421010048,5,9.9,41,14.4,
9/21/2014,21.8,78.3,0,11.9,30.6,13.6,96.2,80.9,9/21/2014,421010048,3,4.4,18,9.9,
9/22/2014,19.3,54.9,0.075,25.5,296.5,16,246.1,55,9/22/2014,421010048,3,6.2,26,4.4,
9/23/2014,15.6,54.5,0,12.9,18.1,16,213.7,35,9/23/2014,421010048,3,12,50,6.2,
9/23/2014,15.6,54.5,0,12.9,18.1,16,213.7,35,9/23/2014,421010048,5,7.1,30,12,
9/24/2014,17.2,69.8,0,29.2,69.2,15.9,108.8,63.5,9/24/2014,421010048,3,11.7,49,7.1,
9/25/2014,16.6,84.5,19.041,28.3,35.4,12.4,151.2,88.9,9/25/2014,421010048,3,8.9,37,11.7,
9/26/2014,18.7,63.4,0.218,20.7,7.2,16,234.4,12.7,9/26/2014,421010048,3,11.8,49,8.9,
9/26/2014,18.7,63.4,0.218,20.7,7.2,16,234.4,12.7,9/26/2014,421010048,5,8.9,37,11.8,
9/27/2014,20.7,62.7,0,13.1,70.4,15.5,234.1,0.7,9/27/2014,421010048,3,14.6,56,8.9,
9/28/2014,21.3,66.5,0,13.7,226.4,15.3,218.5,35.9,9/28/2014,421010048,3,20,68,14.6,
9/29/2014,20.3,77.7,0.03,13,231.3,14.7,74.9,69.5,9/29/2014,421010048,3,18.4,64,20,
9/29/2014,20.3,77.7,0.03,13,231.3,14.7,74.9,69.5,9/29/2014,421010048,5,20.1,68,18.4,
9/30/2014,20.6,71.2,0,22.5,102.9,15,213,63.6,9/30/2014,421010048,3,9.8,41,20.1,
10/1/2014,19.2,72.5,0,15.6,50,15.9,175.8,86.7,10/1/2014,421010048,3,6.2,26,9.8,
10/2/2014,18.7,71,0,15.8,66,16,165.4,93.2,10/2/2014,421010048,3,6.1,25,6.2,
10/3/2014,17.9,73.9,0,20.1,126.6,15.8,197,83.1,10/3/2014,421010048,3,6.6,28,6.1,
10/4/2014,17.9,70.3,6.701,27.4,283,13.8,130.7,80.7,10/4/2014,421010048,3,3.4,14,6.6,
10/6/2014,14.9,60.4,0,27,171.4,15.6,215,16.8,10/6/2014,421010048,3,13.6,54,3.4,
10/7/2014,19,63.9,4.017,25.9,194.8,15.7,164.9,77.6,10/7/2014,421010048,3,11.8,49,13.6,
10/8/2014,19.7,60.1,4.838,31.4,254.7,15.8,210.8,47.8,10/8/2014,421010048,3,7.1,30,11.8,
10/9/2014,15.9,51.7,0,29,242.7,16,185,38,10/9/2014,421010048,3,13.9,55,7.1,
10/10/2014,13.9,57.7,0,11.8,55.6,16,86.5,76.8,10/10/2014,421010048,3,14.7,56,13.9,
10/11/2014,12.1,84.5,11.382,19.4,20.4,11.9,84.9,94.6,10/11/2014,421010048,3,14,55,14.7,
10/12/2014,12.1,68.3,0,13.6,34.1,14.9,196,40.5,10/12/2014,421010048,3,13.8,55,14,
10/13/2014,15.7,81,0.492,14,127.4,14.1,94.9,99.6,10/13/2014,421010048,3,10.6,44,13.8,
10/14/2014,21.7,77,0,22.7,160.3,15.4,185.8,87.4,10/14/2014,421010048,3,3.8,16,10.6,
10/15/2014,22.2,84,17.578,21.3,142.1,14.2,112.6,94.9,10/15/2014,421010048,3,2.5,10,3.8,
10/16/2014,18.8,77.1,6.777,19.5,213.7,14.8,191.4,74.7,10/16/2014,421010048,3,8.3,35,2.5,
10/17/2014,17.9,68.3,0,21.3,228.9,14.5,188.3,36.1,10/17/2014,421010048,3,11.2,47,8.3,
10/18/2014,16.7,62.2,0,32.8,274.6,15.8,180.5,74.4,10/18/2014,421010048,3,7.4,31,11.2,
10/19/2014,11.3,48.7,0,34.8,315.9,16,190.5,46.1,10/19/2014,421010048,3,7.9,33,7.4,
10/21/2014,15.5,65.5,0,14.1,313.6,16,156.6,68.6,10/21/2014,421010048,3,16.3,60,7.9,
10/22/2014,13.1,82.6,10.742,30.5,6,13.7,40.6,97.2,10/22/2014,421010048,3,6.8,28,16.3,
10/24/2014,15.8,53.5,0,31,316.6,16,171.4,64.8,10/24/2014,421010048,3,9,38,6.8,
10/25/2014,14.9,51.8,0,25.6,252,16,174.2,19.4,10/25/2014,421010048,3,17.5,62,9,
10/27/2014,12.8,51.3,0,22.7,272.6,16,175.4,15.9,10/27/2014,421010048,3,14.1,55,17.5,
10/28/2014,16,63.8,0,12.9,187.2,16,147.4,52.4,10/28/2014,421010048,3,20.2,68,14.1,
10/29/2014,16.1,72.1,0.408,27.6,272.5,14.9,98.1,69.5,10/29/2014,421010048,3,13.8,55,20.2,
10/30/2014,10.7,66.5,0,17.2,328.9,13.4,161.8,34.1,10/30/2014,421010048,3,15.8,59,13.8,
10/31/2014,8.2,63.6,0,16.8,13.4,15.9,147.7,59.1,10/31/2014,421010048,3,14.6,56,15.8,
11/1/2014,8.6,74.5,22.328,34.3,11,13.2,63.9,99.1,11/1/2014,421010048,3,6.8,28,14.6,
11/2/2014,7.2,47.1,0.09,47.3,332.9,16,153,51.6,11/2/2014,421010048,3,6.6,28,6.8,
11/3/2014,9.6,37.3,0,26.4,263.2,16,139.6,42.9,11/3/2014,421010048,3,9,38,6.6,
11/4/2014,15.1,40.9,0,16,222,16,132.4,67.5,11/4/2014,421010048,3,15.8,59,9,
11/5/2014,14.7,51.2,0,20.1,259.7,16,67.2,67.7,11/5/2014,421010048,3,16.2,60,15.8,
11/6/2014,10.7,86.7,12.033,20.1,11.9,9,44.6,97.3,11/6/2014,421010048,3,14.5,56,16.2,
11/7/2014,8.9,59.2,0,41.6,301.6,15.7,124.2,59.2,11/7/2014,421010048,3,4.6,19,14.5,
11/8/2014,5.6,57.3,0,20.5,227.6,16,135.7,41.3,11/8/2014,421010048,3,9.8,41,4.6,
11/9/2014,9.4,59.8,0,19.7,265.3,16,90.4,60.7,11/9/2014,421010048,3,14,55,9.8,
11/10/2014,9.2,62.4,0,10.6,196.8,15.7,145.5,18.3,11/10/2014,421010048,3,21.8,71,14,
11/11/2014,13,76.8,0,11,71.1,14,119.8,71.5,11/11/2014,421010048,3,17.1,62,21.8,
